posvar,posmean,norm,fenergy
949.2997535817653,-1.2989190420492853e-8,-470789.86817460984,-1068.886472454121
1242.267450221978,-6.970385235013455e-6,-6.033841261534232e10,-440.8435689051057
1324.0501176717376,-0.0004946245620123325,-7.733212314468702e15,-225.57449418249143
1495.009360852136,-0.00809208915400696,-9.911194230715679e20,-190.18040366589184
1520.448624766914,-0.07255104686302517,-1.2702582973854435e26,-153.33703573817797
1702.9754740464787,-0.20287498842567483,-1.6280138442610793e31,-122.74937336753692
1856.6865278501482,-0.48597779464364604,-2.0865276633587696e36,-108.08388541708837
2141.0401026782906,-1.2014955932039453,-2.6741773144671336e41,-105.793077886113
2462.007787872772,-2.9309125251867547,-3.427332613313654e46,-103.107123290363
2830.000189970298,-7.469553329604346,-4.3926065705273106e51,-102.76213949462385
3979.049298123849,-21.40648532823107,-5.629740285050633e56,-100.8859204805724
5319.05505664846,-53.227015826795,-7.215300338932299e61,-95.82312616863237
7176.922141740614,-119.78823270373829,-9.247417526389178e66,-90.31064096664568
10630.136007608922,-280.04443172203503,-1.1851860198521416e72,-87.28163900846994
15106.749894585764,-560.6497361518886,-1.5189818104833003e77,-87.9023646118801
22259.23625073682,-1157.6102806440426,-1.9467878475878198e82,-91.787103885526
29989.084906699707,-1772.2643100629214,-2.4950811769824467e87,-103.24577333655247
40200.83920279005,-2510.037126033154,-3.197795839667785e92,-128.2176255823524
48897.121209164034,-2629.9490394325358,-4.098423059951821e97,-169.4846874343118
58240.04501582682,-2075.269961346524,-5.252702930556642e102,-223.9984429720655
66682.25979505175,-884.2652225813249,-6.732074183918624e107,-277.9354704183345
74594.71722191473,1231.6420465914246,-8.628095557077464e112,-305.44681084112017
81392.4624175098,3645.705054434879,-1.1058112389772755e118,-283.30746025303097
87553.64817560859,6295.5873336127315,-1.4172519163228356e123,-222.16217458881374
92947.58591410976,8186.596928618773,-1.8164067460359988e128,-219.20524328808665
98040.82088959558,8877.057072606953,-2.32797954198958e133,-479.46310549197256
102702.77610319255,7981.325372576569,-2.983631700195525e138,-1243.5418227065898
107145.28636527371,5367.721475524948,-3.823941732238598e143,-2548.4914585889346
111278.35493445986,1512.2776622501606,-4.900916681706278e148,-3962.6234367773714
115397.71023734876,-3502.6653739800036,-6.281210855942048e153,-4662.079993336263
119476.29773916127,-9179.739472021049,-8.050251081409564e158,-3984.898018323928
123447.51053285114,-14843.673687101314,-1.0317523795977756e164,-2429.4727468906976
127208.04818751597,-19610.496515845076,-1.3223351197876926e169,-2141.5801591049512
130857.70952508102,-22117.46636665204,-1.694757582924702e174,-6079.004734702956
134373.2193021332,-21164.088281743152,-2.172069108579616e179,-15729.067346394451
137699.16017405366,-16091.917746802317,-2.783810652319982e184,-28623.25997436499
140798.10217482757,-6561.308803739228,-3.5678430844393715e189,-38222.446309531966
143737.04532247776,6824.827906533306,-4.5726904107408797e194,-37704.3437792108
146529.0432552152,22404.291723118982,-5.860542938021931e199,-26655.267375941712
149132.6762739214,38214.995888094476,-7.511106251086424e204,-15946.898448935774
151533.44069375753,51648.79884216088,-9.6265342156424e209,-24994.263453336658
153749.86695121476,59383.71594115137,-1.2337751312135931e215,-69348.25118233859
155809.9789766231,58276.112086107845,-1.5812555591685911e220,-144597.23831146612
157692.85895147116,45389.0479544732,-2.0266003748528358e225,-219448.16676294344
159412.91233438932,19510.733903411077,-2.5973721044263906e230,-249435.46839655624
160979.220814113,-18046.63030626017,-3.3288959839170417e235,-210274.11076021125
162409.9353403684,-63200.03974336006,-4.266446248827439e240,-132361.5392900608
163707.59324621348,-108697.89912935082,-5.4680481703471925e245,-106496.0135253576
164886.78423270988,-145200.72193084308,-7.008069257043779e250,-241166.9615279507
165954.20285458883,-162776.10147728756,-8.981821882597603e255,-581835.8595103911
166923.76631751098,-152801.0881522862,-1.1511462197612402e261,-1.0407996224677329e6
167802.02879501844,-109597.0495937384,-1.4753550410947956e266,-1.4020367931367133e6
168598.30966408522,-32547.89352988498,-1.8908740348687356e271,-1.438417328552817e6
169318.24766660712,72430.64395577523,-2.4234197980491695e276,-1.1055551172693786e6
169970.64119211867,192493.67701490404,-3.1059517499717374e281,-693642.9459663519
170561.18616930372,307883.191709005,-3.9807120008337806e286,-787684.6410533724
171095.74701971427,394040.6326866781,-5.101839728748614e291,-1.9588782559426064e6
171578.86284377024,425094.0130152456,-6.538721869953364e296,-4.290493989908746e6
172015.8977263903,378556.15038199484,-8.380287497407011e301,-7.041435039696917e6
172410.9528596035,241762.7353220063,-1.0740511668176728e307,-8.81672276968419e6
172768.0360799645,17023.86432543435,NaN,-8.409967818130752e6
173090.5228343886,-274481.1982064279,NaN,-6.011122001865864e6
173381.8257649677,-591376.5393794734,NaN,-3.9690597296067555e6
173644.86509234,-875432.2573317292,NaN,-6.176656906974576e6
173882.36690669943,-1.0589519464540563e6,NaN,-1.5754126892214248e7
174096.70747171968,-1.0762600856670563e6,NaN,-3.198725752234031e7
174290.13867467854,-877919.1768194346,NaN,-4.873616704609506e7
174464.67944767445,-445321.50284088607,NaN,-5.66568623641746e7
174622.162479442,196920.2187670799,NaN,-4.9705466953328066e7
174764.2190318686,974216.9799992207,NaN,-3.2910886017167225e7
174892.34940058022,1.7638851696323445e6,NaN,-2.5359229801655624e7
175007.91242739186,2.4074173977085454e6,NaN,-5.2738245513589e7
175112.1336888935,2.7334284251531223e6,NaN,-1.2950792208649574e8
175206.11608062632,2.5894215682069957e6,NaN,-2.4005593507726574e8
175290.85806835257,1.8784420695445705e6,NaN,-3.350215661143568e8
175367.26570016114,593481.4968460787,NaN,-3.5562730967930216e8
175436.15536777422,-1.1573295739500993e6,NaN,-2.819534059488015e8
175498.26371905985,-3.1422078972192104e6,NaN,-1.7724890551282352e8
175554.2543620051,-5.020424835323703e6,NaN,-1.8658238760798815e8
175604.72892553784,-6.382466512563844e6,NaN,-4.629682477702241e8
175650.2293935844,-6.8146934752942715e6,NaN,-1.042007624622131e9
175691.24484383818,-5.981705378360923e6,NaN,-1.7447933135820355e9
175728.21560295415,-3.714279924828102e6,NaN,-2.212827392997701e9
175761.54004409013,-87690.45422671987,NaN,-2.1254130907968004e9
175791.57709339727,4.528376671920633e6,NaN,-1.519525349150523e9
175818.65061717606,9.465863785732899e6,NaN,-9.929331009752418e8
175843.0522902274,1.3812917978600133e7,NaN,-1.541068081832831e9
175865.04551111572,1.653231931512346e7,NaN,-3.949632589907095e9
175884.8676678816,1.663691056908258e7,NaN,-8.009361367165674e9
175902.73288909145,1.3402349575885171e7,NaN,-1.2138257545563543e10
175918.83409582303,6.584264453227535e6,NaN,-1.3993972649425798e10
175933.34532220798,-3.402926121535737e6,NaN,-1.2142747538919468e10
175946.42342855525,-1.5391823147402268e7,NaN,-7.963906381456826e9
175958.2098712313,-2.7494675468740713e7,NaN,-6.264600619988308e9
175968.83210761045,-3.729062362699274e7,NaN,-1.3287207197920189e10
175978.40506460244,-4.2171837327827655e7,NaN,-3.2282114584003426e10
175987.03233142948,-3.982149922650891e7,NaN,-5.906297719470124e10
175994.8072967721,-2.8762362257955145e7,NaN,-8.144997565871733e10
176001.814105482,-8.88414677739989e6,NaN,-8.547487628555118e10
176008.1286342168,1.8163551904343024e7,NaN,-6.7041536554048134e10
176013.81924100078,4.882948433384971e7,NaN,-4.215620725352962e10
176018.94755169828,7.786695992222351e7,NaN,-4.590563272654481e10
176023.56913015738,9.894100854237315e7,NaN,-1.1425652820553514e11
176027.73401017342,1.0562134833475295e8,NaN,-2.5423007950453342e11
176031.4873399734,9.266368994824281e7,NaN,-4.216250715027277e11
176034.86973893776,5.73965690972472e7,NaN,-5.3057026415390643e11
176037.91789083512,959472.0262391169,NaN,-5.060881711702979e11
176040.66481214215,-7.08996102579513e7,NaN,-3.599176011036654e11
176043.1402546125,-1.477484075771163e8,NaN,-2.373450459786205e11
176045.37106108916,-2.153265937534895e8,NaN,-3.763541708394157e11
176047.38138973142,-2.5741091272919706e8,NaN,-9.616494104103008e11
176049.19304871315,-2.585819046874693e8,NaN,-1.937984073103221e12
176050.82563498782,-2.0757259094603008e8,NaN,-2.922588316096625e12
176052.29689466167,-1.0067556429039466e8,NaN,-3.3550413102196084e12
176053.62271517553,5.546777420156004e7,NaN,-2.89887122488448e12
176054.81752316045,2.4242862372718585e8,NaN,-1.8965753519997197e12
176055.89422042758,4.305580799993304e8,NaN,-1.5115507017568748e12
176056.8645159847,5.819847506555492e8,NaN,-3.2419119162328657e12
176057.7388959392,6.560877983380905e8,NaN,-7.851615028489008e12
176058.52687468048,6.17000664811786e8,NaN,-1.4305594342354477e13
176059.23694848837,4.4216931440944886e8,NaN,-1.965193521970553e13
176059.87685277444,1.3051225061542489e8,NaN,-2.0538513644340195e13
176060.45351082765,-2.9157973983203745e8,NaN,-1.6034554867123055e13
176060.97316584922,-7.682020312688202e8,NaN,-1.0078648740229244e13
176061.44146087594,-1.2173319210657692e9,NaN,-1.1178422841791482e13
176061.8634736252,-1.5404361064528608e9,NaN,-2.795566285148117e13
176062.2437669179,-1.638013591498143e9,NaN,-6.193011407744245e13
176062.58647710868,-1.4295197533375294e9,NaN,-1.0222130483501592e14
176062.8953127962,-8.748106375176966e8,NaN,-1.2802601441326728e14
176063.17362889243,6.831922489212118e6,NaN,-1.2147386619311253e14
176063.4244247627,1.1246047180271122e9,NaN,-8.592940245544945e13
176063.6504285621,2.3153370895975122e9,NaN,-5.701040676773776e13
176063.85411423456,3.3570968279689345e9,NaN,-9.223047440644058e13
176064.03764346574,3.9983823258238983e9,NaN,-2.3538257310527534e14
176064.20304784592,4.001179362805106e9,NaN,-4.7165074980820875e14
176064.3521033002,3.1928844050038495e9,NaN,-7.073933249100545e14
176064.48642624114,1.5189500353991208e9,NaN,-8.076161398684199e14
176064.60745936693,-9.142338621602681e8,NaN,-6.936229229199066e14
176064.71654106563,-3.817555346837238e9,NaN,-4.5195686746736344e14
176064.81484017955,-6.728598987088141e9,NaN,-3.6599149326920844e14
176064.9034287402,-9.058767733792927e9,NaN,-7.954699789662768e14
176064.98325410424,-1.0178709677453487e10,NaN,-1.9174966576789362e15
176065.05519275554,-9.535039992174995e9,NaN,-3.4727619189575855e15
176065.1200146592,-6.783107520296413e9,NaN,-4.744252134113884e15
176065.17843484212,-1.913188144250021e9,NaN,-4.930319504166448e15
176065.2310767779,4.65727644751073e9,NaN,-3.82628292685114e15
176065.27851644126,1.2053265819036175e10,NaN,-2.4051521212448e15
176065.32127091827,1.8996429768530575e10,NaN,-2.7269103599456705e15
176065.35979124098,2.3955808129999577e10,NaN,-6.848179180770935e15
176065.39451155672,2.5390433773556015e10,NaN,-1.5083570133187712e16
176065.4258010638,2.2059346922214466e10,NaN,-2.4756129264458676e16
176065.45399632596,1.3354272493299246e10,NaN,-3.0840636998986628e16
176065.47940208498,-4.0644644473534316e8,NaN,-2.90980157206024e16
176065.50230120862,-1.7792750497984764e10,NaN,-2.0475009059750756e16
176065.52293694258,-3.625349233748428e10,NaN,-1.3682709616817036e16
176065.54153702807,-5.2332045160446594e10,NaN,-2.258525981436088e16
176065.55828901657,-6.212375916198474e10,NaN,-5.753990019677249e16
176065.57339521914,-6.1947599590459854e10,NaN,-1.1463095963058755e17
176065.5870033847,-4.9153381182676125e10,NaN,-1.7101050368985405e17
176065.59925893167,-2.2937324268851513e10,NaN,-1.9421544407624333e17
176065.61030844713,1.499732284073592e10,NaN,-1.65855918954545e17
176065.62027113992,6.011039635646305e10,NaN,-1.0767855292327302e17
176065.62924896134,1.0518171768381062e11,NaN,-8.859767932773971e16
176065.6373323114,1.4105410195009033e11,NaN,-1.9496165666872022e17
176065.6446266277,1.57969621526035e11,NaN,-4.67850397320633e17
176065.65118986493,1.4738781629798132e11,NaN,-8.42561838294364e17
176065.6571095447,1.0404675903643561e11,NaN,-1.1450597364060225e18
176065.6624465292,2.7914185904863377e10,NaN,-1.1835828277812196e18
176065.6672477432,-7.439684285222182e10,NaN,-9.133108978716754e17
176065.67157899178,-1.8917928807454788e11,NaN,-5.7426727240501216e17
176065.6754863126,-2.965020737678574e11,NaN,-6.652471859656531e17
176065.67899839312,-3.7257738926723834e11,NaN,-1.677062324179987e18
176065.68217069344,-3.9354844950727734e11,NaN,-3.6734206499560433e18
176065.68502311246,-3.4031185929615e11,NaN,-5.996044059681801e18
176065.6876034457,-2.0367482617787183e11,NaN,-7.430732794538776e18
176065.68991779626,1.1109030073862143e10,NaN,-6.971762729148323e18
176065.69201625424,2.815130964630392e11,NaN,-4.880002044442168e18
176065.69388932985,5.676545316214098e11,NaN,-3.2859813055183037e18
176065.69558888566,8.157104771848665e11,NaN,-5.53235280544366e18
176065.69711040668,9.650834582752806e11,NaN,-1.4067616580770064e19
176065.69849937726,9.588722399168643e11,NaN,-2.786376621910919e19
176065.6997322484,7.56414099951664e11,NaN,-4.134562072894143e19
176065.7008472003,3.459116299372562e11,NaN,-4.670691565543923e19
176065.7018542461,-2.453953728366719e11,NaN,-3.965732152063687e19
176065.70275998898,-9.462384897684011e11,NaN,-2.5655798325050462e19
176065.7035878869,-1.643918528609153e12,NaN,-2.146087911095187e19
176065.70432264247,-2.1960104904722031e12,NaN,-4.779248821446774e19
176065.7049849227,-2.451254494578168e12,NaN,-1.1415483078746869e20
176065.70557803768,-2.2778687289530293e12,NaN,-2.0441647166614543e20
176065.70611945886,-1.5955391005764602e12,NaN,-2.7634388665604745e20
176065.70660575808,-4.0558495821687317e11,NaN,-2.84089826818667e20
176065.7070417302,1.1873118254224043e12,NaN,-2.179610790673045e20
176065.70745114447,2.9684970208037285e12,NaN,-1.371361260248578e20
176065.7078074656,4.627268745209596e12,NaN,-1.623536098736501e20
176065.70812439505,5.794044300995929e12,NaN,-4.106771459550604e20
176065.70841152506,6.099490022903414e12,NaN,-8.945043852094619e20
176065.7086709392,5.2495335762028e12,NaN,-1.452055896073245e21
176065.70890549922,3.10531682825872e12,NaN,-1.7900631763891737e21
176065.70911333067,-2.468035054673521e11,NaN,-1.6701006909494668e21
176065.7093049606,-4.452093681696462e12,NaN,-1.1629555315936098e21
176065.70947732092,-8.887109498985367e12,NaN,-7.894642214151603e20
176065.70963117332,-1.2713799747686611e13,NaN,-1.3552751429483619e21
176065.70977236461,-1.49917362185467e13,NaN,-3.4387700269872327e21
176065.70989584218,-1.4841359098848836e13,NaN,-6.771893516627468e21
176065.7100110483,-1.1638858418677986e13,NaN,-9.994825445007646e21
176065.71011284523,-5.211670743168593e12,NaN,-1.1231045776723927e22
176065.7102069525,4.004913217274496e12,NaN,-9.481149024631953e21
176065.71028726303,1.4892287739036742e13,NaN,-6.113089443902175e21
176065.71036236995,2.5691395856466605e13,NaN,-5.200885078948117e21
176065.71042863827,3.4187103105419344e13,NaN,-1.171499027335036e22
176065.7104899694,3.803479884671782e13,NaN,-2.7849674468203195e22
176065.71054410865,3.520127541192715e13,NaN,-4.958825677082144e22
176065.71059312363,2.446121493709832e13,NaN,-6.668482793688562e22
176065.71063776,5.863520891875533e12,NaN,-6.818184626252743e22
176065.71067697616,-1.89352589149377e13,NaN,-5.201204321280403e22
176065.71071481038,-4.657388877420758e13,NaN,-3.27566086564774e22
176065.71074837516,-7.220916681263406e13,NaN,-3.963483487026819e22
176065.71077732387,-9.00993800767437e13,NaN,-1.0055689442909282e23
176065.71080690378,-9.45273004393403e13,NaN,-2.1779471488855405e23
176065.71082976312,-8.096691886777923e13,NaN,-3.5161024962477214e23
176065.71084869758,-4.7322841926309805e13,NaN,-4.3118671036188836e23
176065.71086712912,4.989567808388898e12,NaN,-4.000359043503931e23
176065.71088525633,7.038540137662108e13,NaN,-2.7713280441583873e23
176065.7109014239,1.3911997985654111e14,NaN,-1.8975788440339208e23
176065.71091448228,1.9814536330498494e14,NaN,-3.32043313796476e23
176065.71092678732,2.3286794738330503e14,NaN,-8.40509125346394e23
176065.71093865187,2.2969330091043944e14,NaN,-1.645650101225579e24
176065.71094776454,1.7905397439091803e14,NaN,-2.4159070525637062e24
176065.71095544606,7.843601783750542e13,NaN,-2.7003182033188285e24
176065.7109627912,-6.521027949709409e13,NaN,-2.266473740387119e24
176065.71096905816,-2.343305389431967e14,NaN,-1.4566648269911756e24
176065.71097341873,-4.0147107900618444e14,NaN,-1.2610231778737912e24
176065.7109766725,-5.321823731754077e14,NaN,-2.871540962075946e24
176065.7109815697,-5.901244566608229e14,NaN,-6.79357865009605e24
176065.71098554574,-5.439316245156e14,NaN,-1.2028110379740818e25
176065.7109871462,-3.749174921147104e14,NaN,-1.6090147322662597e25
176065.71098993378,-8.428335146133714e13,NaN,-1.6361864467727138e25
176065.71099102806,3.0176673356267356e14,NaN,-1.2410380399112361e25
176065.71099141106,7.306060880363061e14,NaN,-7.826251271426092e24
176065.71099190784,1.1267446670251992e15,NaN,-9.678921948297355e24
176065.7109918756,1.400986781490852e15,NaN,-2.4619803809339937e25
176065.71099097966,1.4648375748583072e15,NaN,-5.302287240955724e25
176065.71099132244,1.2486492033270725e15,NaN,-8.51323449850209e25
176065.71099090565,7.208321915865728e14,NaN,-1.038523460441785e26
176065.71099023588,-9.547937737739308e13,NaN,-9.580866345961182e25
176065.71099123376,-1.1123766121360542e15,NaN,-6.60374469189271e25
176065.71099173045,-2.177560264993384e15,NaN,-4.563174535516605e25
176065.71099071327,-3.0878948390644905e15,NaN,-8.135846349660853e25
176065.71099066487,-3.616930603644602e15,NaN,-2.0541539059691075e26
176065.71099081842,-3.554572502571422e15,NaN,-3.998686018922941e26
176065.71099081842,-2.754119416252862e15,NaN,-5.8390307241312306e26
176065.71099085073,-1.1791145792325442e15,NaN,-6.4917656990017e26
176065.71099169014,1.0595505967575936e15,NaN,-5.417410107678241e26
176065.710991879,3.686434665582725e15,NaN,-3.471251701260275e26
176065.7109917224,6.273099556921878e15,NaN,-3.0590026774169677e26
176065.71099174657,8.283823129142333e15,NaN,-7.038379226846263e26
176065.71099115847,9.155399288793446e15,NaN,-1.6570178793231991e27
176065.71099115847,8.404017783489e15,NaN,-2.917229216678191e27
176065.7109909071,5.744832457481464e15,NaN,-3.8819407168388366e27
176065.71099175463,1.2033742245517112e15,NaN,-3.925986672592037e27
176065.710991803,-4.805996604103118e15,NaN,-2.960908986979609e27
176065.71099209148,-1.145939959624743e16,NaN,-1.8703530588681143e27
176065.71099209148,-1.7580267858053488e16,NaN,-2.3643146865612202e27
176065.71099177882,-2.178306285093668e16,NaN,-6.027227776517056e27
176065.71099177882,-2.2698118494175308e16,NaN,-1.2907164304711643e28
176065.71099132244,-1.925385009303555e16,NaN,-2.0610266219432497e28
176065.7109918272,-1.0974519702354824e16,NaN,-2.501050014591988e28
176065.71099213985,1.7626727025928412e15,NaN,-2.294358855597947e28
176065.71099201607,1.7574300980718208e16,NaN,-1.57352309282475e28
176065.71099280714,3.408030303588387e16,NaN,-1.09783878257754e28
176065.71099237603,4.811839207059315e16,NaN,-1.993646392425712e28
176065.71099272554,5.617497096729428e16,NaN,-5.019674866587474e28
176065.71099269326,5.5003446987065784e16,NaN,-9.715173240244128e28
176065.71099260176,4.235497485240581e16,NaN,-1.4110991849103675e29
176065.71099225405,1.770364070816111e16,NaN,-1.5605016124666023e29
176065.71099169643,-1.718256497191128e16,NaN,-1.2947453406008716e29
176065.71099215944,-5.798240022459796e16,NaN,-8.272638995734671e28
176065.71099216887,-9.801024630623918e16,NaN,-7.42412539303542e28
176065.7109916884,-1.2893565411262694e17,NaN,-1.7250970122655862e29
176065.71099141246,-1.4203054511628795e17,NaN,-4.041162962043869e29
176065.7109921433,-1.2983316522580896e17,NaN,-7.074545471001629e29
176065.7109925345,-8.80034395176961e16,NaN,-9.364693745477715e29
176065.7109920935,-1.7044814314058272e16,NaN,-9.419253986794318e29
176065.71099159057,7.649278463177626e16,NaN,-7.063568546980159e29
176065.7109921002,1.7971279807511824e17,NaN,-4.4710942244205276e29
176065.71099156636,2.742788567141377e17,NaN,-5.7770520271651925e29
176065.71099202769,3.3866979763188e17,NaN,-1.475401164895756e30
176065.71099080236,3.5168856592163904e17,NaN,-3.1415940556913174e30
176065.7109912456,2.9685084410839475e17,NaN,-4.9891708026750086e30
176065.71099143146,1.6699991887411427e17,NaN,-6.022589235632983e30
176065.7109912456,-3.1727700397737244e16,NaN,-5.493743666266103e30
176065.71099128595,-2.7756555673832054e17,NaN,-3.7491968334406127e30
176065.7109912456,-5.3332249717441094e17,NaN,-2.642514772081686e30
176065.7109912456,-7.497732027098442e17,NaN,-4.885697440707208e30
176065.71099119948,-8.724042852786743e17,NaN,-1.2265064682031324e31
176065.71099110474,-8.510512154586491e17,NaN,-2.360136687583615e31
176065.71099131295,-6.512495126036987e17,NaN,-3.4098119839353793e31
176065.7109904956,-2.6545873801501648e17,NaN,-3.7507569807104615e31
176065.7109910739,2.781525503121674e17,NaN,-3.0940605213915658e31
176065.71099019455,9.118007345452498e17,NaN,-1.971685561594116e31
176065.7109912646,1.5311672299209859e18,NaN,-1.8026696176149208e31
176065.71099104386,2.0067221864426196e18,NaN,-4.228004540161962e31
176065.71099021204,2.203215291381487e18,NaN,-9.854533212226026e31
176065.71099055835,2.0055792847570995e18,NaN,-1.7154632289923464e32
176065.71099109223,1.3477178041139348e18,NaN,-2.258884577300867e32
176065.71099114508,2.3911314404920986e17,NaN,-2.2596220823715154e32
176065.7109911854,-1.216732742252624e18,NaN,-1.6849354646317632e32
176065.71099115314,-2.817966622337531e18,NaN,-1.0691294448853917e32
176065.71099068387,-4.2788425769464443e18,NaN,-1.4119659060238923e32
176065.71099124785,-5.265100016095876e18,NaN,-3.611281879649591e32
176065.71099120754,-5.448719097775614e18,NaN,-7.64576697174835e32
176065.71099118332,-4.5761639697856584e18,NaN,-1.2076163598332475e33
176065.71099118332,-2.5399003253011825e18,NaN,-1.450103121649554e33
176065.71099054394,5.604427510123204e17,NaN,-1.3153034094467865e33
176065.71099023486,4.3824679911873997e18,NaN,-8.93280274645754e32
176065.71099050366,8.345073623188883e18,NaN,-6.36365507704592e32
176065.71099024432,1.1682049839674006e19,NaN,-1.1973857177402431e33
176065.7109902201,1.354767920891177e19,NaN,-2.99650908303111e33
176065.7109901798,1.3166925429859498e19,NaN,-5.73293811447078e33
176065.71099049386,1.001174881076971e19,NaN,-8.238714589145811e33
176065.7109901798,3.9748106260800927e18,NaN,-9.014193280834101e33
176065.71099015285,-4.495385237662094e18,NaN,-7.393077825880708e33
176065.71099015424,-1.4335727192586062e19,NaN,-4.6997102810167267e33
176065.71098996987,-2.391861214267612e19,NaN,-4.3791410169735214e33
176065.7109900803,-3.1230112154098975e19,NaN,-1.0361831901553039e34
176065.71099012866,-3.417454211008587e19,NaN,-2.4027927962475097e34
176065.71099010448,-3.09776851651385e19,NaN,-4.1592903845612155e34
176065.71099002907,-2.063343764616779e19,NaN,-5.448164813912419e34
176065.71098996987,-3.3149400616518006e18,NaN,-5.420091602657107e34
176065.71099031303,1.934280172331637e19,NaN,-4.0188629800319937e34
176065.7109902552,4.418078229792489e19,NaN,-2.557282771222797e34
176065.71099028745,6.674636933595533e19,NaN,-3.451861362707396e34
176065.71099031303,8.184825375470476e19,NaN,-8.838339834017609e34
176065.71099031303,8.441082662183225e19,NaN,-1.8605609447323437e35
176065.71098992354,7.05352954756397e19,NaN,-2.9227083139115882e35
176065.71098992354,3.860792606630306e19,NaN,-3.49115574468126e35
176065.71098988326,-9.756776139303946e18,NaN,-3.148719601446937e35
176065.71099016367,-6.917381114874915e19,NaN,-2.12825564222532e35
176065.71099065722,-1.3056442265263514e20,NaN,-1.5332352997919883e35
176065.7109906235,-1.820030491267291e20,NaN,-2.934720569250143e35
176065.71099083312,-2.103701636179252e20,NaN,-7.320026935113688e35
176065.71099063157,-2.036927605051586e20,NaN,-1.3924221756018152e36
176065.7109905832,-1.538828495863814e20,NaN,-1.9904194564330892e36
176065.71099012866,-5.942550909992569e19,NaN,-2.1661470756005095e36
176065.71098989938,7.254255242360096e19,NaN,-1.76633884572341e36
176065.7109897711,2.253499375113538e20,NaN,-1.120337143221297e36
176065.7109900484,3.7360433000402276e20,NaN,-1.0642898206281712e36
176065.71098972135,4.859951855324042e20,NaN,-2.539305721471424e36
176065.7109896944,5.3005254871561594e20,NaN,-5.857970638014944e36
176065.71098969437,4.784234306992653e20,NaN,-1.0083518434628608e37
176065.71098994568,3.158010636453917e20,NaN,-1.3138994415949595e37
176065.710990524,4.527687293523018e19,NaN,-1.299956646919724e37
176065.71098999406,-3.0732932453308485e20,NaN,-9.584839362323321e36
176065.71098995372,-6.925843574154511e20,NaN,-6.118781689691127e36
176065.71099056432,-1.0411098890131403e21,NaN,-8.440885117781644e36
176065.71099056432,-1.272286286581068e21,NaN,-2.1629046926866383e37
176065.71099053204,-1.3075828814706149e21,NaN,-4.527085463820013e37
176065.71099053204,-1.0870562601974066e21,NaN,-7.072905699509938e37
176065.71099053204,-5.865224065759395e20,NaN,-8.404157388130065e37
176065.71099050652,1.679002944330064e20,NaN,-7.536895876322513e37
176065.71099125934,1.0915366888489216e21,NaN,-5.070475256599907e37
176065.710989986,2.0425586063490896e21,NaN,-3.69595120978307e37
176065.71099054016,2.835364326443027e21,NaN,-7.193179054163977e37
176065.71098861308,3.26644573412329e21,NaN,-1.787972920811958e38
176065.71098997304,3.1508591008883734e21,NaN,-3.3815692336808412e38
176065.71098965406,2.3647560696318557e21,NaN,-4.8082371329951426e38
176065.71099072273,8.86977437883108e20,NaN,-5.204776109036817e38
176065.71098994568,-1.1689829882540356e21,NaN,-4.219638992523673e38
176065.71099072273,-3.541725403905596e21,NaN,-2.6710074812318557e38
176065.71099056432,-5.835132929450747e21,NaN,-2.587766208378171e38
176065.7109899057,-7.562451099143069e21,NaN,-6.222559564167212e38
176065.71099050652,-8.220636981358213e21,NaN,-1.428001652382538e39
176065.71098965412,-7.388047384834295e21,NaN,-2.444331158099893e39
176065.71098960392,-4.831932170217912e21,NaN,-3.1683245918335255e39
176065.7109895636,-6.065622196032336e20,NaN,-3.1174712013577775e39
176065.71099060497,4.880443565141793e21,NaN,-2.2857521200225478e39
176065.71098960846,1.085562025267777e22,NaN,-1.4645176857932448e39
176065.71098948192,1.6238028509731556e22,NaN,-2.0645362040364718e39
176065.71098947432,1.977574739186787e22,NaN,-5.2924995483221194e39
176065.71098967438,2.025384148513184e22,NaN,-1.1014011701052931e40
176065.71098859943,1.6750861013849127e22,NaN,-1.7114578063092314e40
176065.7109895636,8.90490355019889e21,NaN,-2.022896526254326e40
176065.7109894115,-2.8621753636155844e21,NaN,-1.8038546248401444e40
176065.71098964213,-1.721917642691681e22,NaN,-1.2079939293070147e40
176065.7109889377,-3.1950654525788595e22,NaN,-8.913757238290698e39
176065.71098960846,-4.416821021949725e22,NaN,-1.7631643910777267e40
176065.7109896502,-5.071527062425937e22,NaN,-4.366769214360186e40
176065.71098992426,-4.873535868424003e22,NaN,-8.211441500570033e40
176065.71098948194,-3.6332590865445047e22,NaN,-1.1614038431461958e41
176065.71099035337,-1.3215226922755967e22,NaN,-1.2504579785619924e41
176065.7109897603,1.8812883809872023e22,NaN,-1.0079277424195617e41
176065.71099044764,5.565366888235498e22,NaN,-6.368759211741825e40
176065.71099018646,9.112821882356844e22,NaN,-6.294772314927029e40
176065.71099014618,1.176699139277543e23,NaN,-1.5247446337381336e41
176065.7109901384,1.2748591193156069e23,NaN,-3.4806546061837988e41
176065.71098966914,1.140775108234988e23,NaN,-5.924656127102095e41
176065.71098961792,7.39075766416415e22,NaN,-7.639286727804398e41
176065.71098922048,7.916310179220363e21,NaN,-7.475276916504682e41
176065.71098964213,-7.746309209868915e22,NaN,-5.45050921324671e41
176065.71098928773,-1.7012973704116325e23,NaN,-3.506496425368728e41
